language,newusers,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,date
German,4,4,0,353783484,0,0.25,1,07/07/24
Portuguese,1,1,0,353783484,0,0.5,1,07/07/24
Spanish,5,5,0,353783484,0,0.6,3,07/07/24
Swedish,1,1,0,353783484,0,0,0,07/07/24
Ukrainian,1,1,0,353783484,0,1,2,07/07/24
Arabic,1,1,0,353783484,0,0,0,08/07/24
Chinese,4,5,0,353783484,0,0.4,2,08/07/24
Danish,1,1,0,353783484,0,1,1,08/07/24
Dutch,1,1,0,353783484,0,0,0,08/07/24
English,630,736,0,353783484,0,0.611246944,500,08/07/24
French,7,8,0,353783484,0,0.7,7,08/07/24
German,1,1,0,353783484,0,0,0,08/07/24
Greek,1,1,0,353783484,0,0,0,08/07/24
Korean,1,1,0,353783484,0,1,1,08/07/24
Portuguese,2,2,0,353783484,0,0.5,1,08/07/24
Russian,1,2,0,353783484,0,1,2,08/07/24
Spanish,2,2,0,353783484,0,0.5,1,08/07/24
Swedish,2,2,0,353783484,0,0.5,1,08/07/24
Turkish,1,1,0,353783484,0,0,0,08/07/24
Vietnamese,1,1,0,353783484,0,1,1,08/07/24
Chinese,3,5,0,353783484,0,0.8,4,09/07/24
Danish,1,1,0,353783484,0,1,1,09/07/24
Dutch,1,1,0,353783484,0,0,0,09/07/24
English,624,698,0,353783484,0,0.546391753,424,09/07/24
French,4,7,0,353783484,0,0.857142857,6,09/07/24
Gaelic,1,1,0,353783484,0,1,1,09/07/24
German,1,1,0,353783484,0,0,0,09/07/24
Indonesian,1,1,0,353783484,0,1,1,09/07/24
Japanese,1,1,0,353783484,0,0,0,09/07/24
Portuguese,0,1,0,353783484,0,0,0,09/07/24
Romanian,1,1,0,353783484,0,0,0,09/07/24
Russian,5,5,0,353783484,0,0.333333333,2,09/07/24
Spanish,3,4,0,353783484,0,0.6,3,09/07/24
Welsh,1,1,0,353783484,0,0,0,09/07/24
(other),1,1,0,353783484,0,0,0,10/07/24
Chinese,1,1,0,353783484,0,1,1,10/07/24
Danish,2,2,0,353783484,0,1,2,10/07/24
English,588,679,0,353783484,0,0.581027668,441,10/07/24
French,5,6,0,353783484,0,0.666666667,4,10/07/24
German,1,1,0,353783484,0,0,0,10/07/24
Hungarian,1,1,0,353783484,0,0,0,10/07/24
Indonesian,1,1,0,353783484,0,0,0,10/07/24
Italian,1,1,0,353783484,0,1,1,10/07/24
Korean,1,1,0,353783484,0,0,0,10/07/24
Norwegian Bokmål,1,1,0,353783484,0,1,1,10/07/24
Polish,1,1,0,353783484,0,1,1,10/07/24
Portuguese,0,1,0,353783484,0,1,2,10/07/24
Russian,2,3,0,353783484,0,0.666666667,2,10/07/24
Spanish,1,1,0,353783484,0,1,1,10/07/24
Swedish,1,1,0,353783484,0,1,1,10/07/24
Afrikaans,1,1,0,353783484,0,1,1,11/07/24
Chinese,4,4,0,353783484,0,0.833333333,5,11/07/24
Danish,1,1,0,353783484,0,1,1,11/07/24
Dutch,3,3,0,353783484,0,0.4,2,11/07/24
English,598,681,0,353783484,0,0.602846054,466,11/07/24
French,7,8,0,353783484,0,0.375,3,11/07/24
German,2,2,0,353783484,0,1,2,11/07/24
Hungarian,2,2,0,353783484,0,1,2,11/07/24
Italian,1,1,0,353783484,0,1,1,11/07/24
Polish,2,2,0,353783484,0,0.5,1,11/07/24
Portuguese,1,1,0,353783484,0,0,0,11/07/24
Russian,2,2,0,353783484,0,1,2,11/07/24
Swedish,1,1,0,353783484,0,0.5,1,11/07/24
Ukrainian,1,1,0,353783484,0,1,1,11/07/24
Vietnamese,0,1,0,353783484,0,1,1,11/07/24
Chinese,4,5,0,353783484,0,0.2,1,12/07/24
English,532,602,0,353783484,0,0.586005831,402,12/07/24
Finnish,1,1,0,353783484,0,1,1,12/07/24
French,3,3,0,353783484,0,0.666666667,2,12/07/24
German,2,2,0,353783484,0,0,0,12/07/24
Italian,1,1,0,353783484,0,1,1,12/07/24
Korean,1,1,0,353783484,0,1,1,12/07/24
Latvian,1,1,0,353783484,0,1,1,12/07/24
Portuguese,1,1,0,353783484,0,1,1,12/07/24
Swedish,1,1,0,353783484,0,1,1,12/07/24
Turkish,1,1,0,353783484,0,1,1,12/07/24
Ukrainian,1,1,0,353783484,0,0.5,1,12/07/24
Vietnamese,1,1,0,353783484,0,0.5,1,12/07/24
Chinese,3,3,0,353783484,0,0.25,1,13/07/24
English,525,586,0,353783484,0,0.555729984,354,13/07/24
German,3,3,0,353783484,0,0.333333333,1,13/07/24
Italian,2,2,0,353783484,0,1,2,13/07/24
Polish,1,1,0,353783484,0,1,1,13/07/24
Russian,3,3,0,353783484,0,1,3,13/07/24
Vietnamese,2,3,0,353783484,0,0.25,1,13/07/24
Arabic,0,1,0,353783484,0,1,1,14/07/24
Chinese,5,5,0,353783484,0,0.6,3,14/07/24
English,476,527,0,353783484,0,0.569148936,321,14/07/24
French,4,4,0,353783484,0,0.5,2,14/07/24
German,1,1,0,353783484,0,1,1,14/07/24
Greek,1,1,0,353783484,0,0,0,14/07/24
Hungarian,1,1,0,353783484,0,1,1,14/07/24
Japanese,2,2,0,353783484,0,0.333333333,1,14/07/24
Portuguese,1,1,0,353783484,0,1,1,14/07/24
Romanian,1,1,0,353783484,0,1,1,14/07/24
Russian,4,4,0,353783484,0,0.75,3,14/07/24
Spanish,2,2,0,353783484,0,0.5,1,14/07/24
Swedish,1,1,0,353783484,0,1,1,14/07/24
Vietnamese,0,1,0,353783484,0,0,0,14/07/24
Chinese,5,6,0,353783484,0,0.375,3,15/07/24
Czech,1,1,0,353783484,0,0,0,15/07/24
Dutch,1,1,0,353783484,0,1,1,15/07/24
English,579,672,0,353783484,0,0.592207792,456,15/07/24
French,5,6,0,353783484,0,0.571428571,4,15/07/24
German,2,2,0,353783484,0,0.5,1,15/07/24
Lithuanian,1,1,0,353783484,0,1,1,15/07/24
Polish,1,1,0,353783484,0,0,0,15/07/24
Portuguese,2,2,0,353783484,0,0.5,1,15/07/24
Russian,3,3,0,353783484,0,0.666666667,2,15/07/24
Spanish,6,6,0,353783484,0,0.75,6,15/07/24
Swedish,1,1,0,353783484,0,0,0,15/07/24
Turkish,1,1,0,353783484,0,1,1,15/07/24
Chinese,6,8,0,353783484,0,0.75,6,16/07/24
Danish,1,1,0,353783484,0,1,1,16/07/24
English,572,651,0,353783484,0,0.589285714,429,16/07/24
Finnish,1,1,0,353783484,0,1,1,16/07/24
French,11,11,0,353783484,0,0.833333333,10,16/07/24
German,2,2,0,353783484,0,0.5,1,16/07/24
Hungarian,1,1,0,353783484,0,0,0,16/07/24
Portuguese,3,4,0,353783484,0,0.8,4,16/07/24
Russian,1,1,0,353783484,0,1,1,16/07/24
Slovak,1,1,0,353783484,0,0,0,16/07/24
Spanish,2,3,0,353783484,0,0.333333333,1,16/07/24
Swedish,1,1,0,353783484,0,0,0,16/07/24
Vietnamese,1,1,0,353783484,0,1,1,16/07/24
Bulgarian,1,1,0,353783484,0,0.5,1,17/07/24
Chinese,3,4,0,353783484,0,1,4,17/07/24
Dutch,2,2,0,353783484,0,1,2,17/07/24
English,582,657,0,353783484,0,0.575342466,420,17/07/24
French,7,7,0,353783484,0,0.428571429,3,17/07/24
Georgian,1,1,0,353783484,0,1,1,17/07/24
German,2,2,0,353783484,0,1,2,17/07/24
Greek,1,1,0,353783484,0,1,1,17/07/24
Hungarian,1,1,0,353783484,0,0,0,17/07/24
Polish,1,1,0,353783484,0,0,0,17/07/24
Portuguese,0,1,0,353783484,0,0.5,2,17/07/24
Russian,4,4,0,353783484,0,0.75,3,17/07/24
Serbian,1,1,0,353783484,0,1,1,17/07/24
Spanish,1,1,0,353783484,0,0,0,17/07/24
Turkish,1,1,0,353783484,0,1,1,17/07/24
Bulgarian,0,1,0,353783484,0,0,0,18/07/24
Chinese,1,2,0,353783484,0,0,0,18/07/24
Croatian,1,1,0,353783484,0,0,0,18/07/24
Dutch,4,4,0,353783484,0,0.75,3,18/07/24
English,575,663,0,353783484,0,0.583446404,430,18/07/24
French,9,10,0,353783484,0,0.545454545,6,18/07/24
German,1,1,0,353783484,0,0,0,18/07/24
Portuguese,2,2,0,353783484,0,0.5,1,18/07/24
Russian,2,2,0,353783484,0,1,2,18/07/24
Spanish,3,3,0,353783484,0,0.333333333,1,18/07/24
Swedish,3,3,0,353783484,0,0,0,18/07/24
Chinese,4,5,0,353783484,0,1,5,19/07/24
Danish,1,1,0,353783484,0,0,0,19/07/24
English,518,566,0,353783484,0,0.591869919,364,19/07/24
French,5,5,0,353783484,0,0.6,3,19/07/24
German,2,2,0,353783484,0,0.5,1,19/07/24
Portuguese,1,1,0,353783484,0,1,1,19/07/24
Romanian,1,1,0,353783484,0,1,1,19/07/24
Russian,2,2,0,353783484,0,1,2,19/07/24
Chinese,1,1,0,353783484,0,1,1,20/07/24
Croatian,1,1,0,353783484,0,1,1,20/07/24
