sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,sessioncampaignname,userengagementduration,date
9,27,9,0,353783484,0,0,0,3,FBAd,0,19/08/23
10,133,9,0,353783484,0,0.7,7,13.3,Geo Fencing | June 2023,1659,19/08/23
59,547,57,0,353783484,0,0.779661017,46,9.271186441,GTA Search,7129,19/08/23
6,36,4,0,353783484,0,0.5,3,6,Laminate Flooring - GTA,240,19/08/23
31,357,30,0,353783484,0,0.580645161,18,11.51612903,(direct),3240,20/08/23
3,12,3,0,353783484,0,0.333333333,1,4,(not set),82,20/08/23
292,1635,276,0,353783484,0,0.678082192,198,5.599315068,(organic),22348,20/08/23
29,106,26,0,353783484,0,0.24137931,7,3.655172414,(referral),190,20/08/23
2,11,1,0,353783484,0,0.5,1,5.5,DSA_Laminate Flooring,8,20/08/23
3,11,3,0,353783484,0,0.333333333,1,3.666666667,DSA_Search,17,20/08/23
4,12,4,0,353783484,0,0,0,3,FBAd,0,20/08/23
18,418,15,0,353783484,0,0.833333333,15,23.22222222,Geo Fencing | June 2023,4094,20/08/23
71,729,66,0,353783484,0,0.788732394,56,10.26760563,GTA Search,7365,20/08/23
5,44,5,0,353783484,0,0.8,4,8.8,Laminate Flooring - GTA,864,20/08/23
48,236,45,0,353783484,0,0.479166667,23,4.916666667,(direct),1843,21/08/23
1,1,1,0,353783484,0,0,0,1,(not set),50,21/08/23
379,1931,354,0,353783484,0,0.662269129,251,5.094986807,(organic),22479,21/08/23
20,107,18,0,353783484,0,0.55,11,5.35,(referral),813,21/08/23
4,27,3,0,353783484,0,0.5,2,6.75,DSA_Laminate Flooring,124,21/08/23
21,139,16,0,353783484,0,0.619047619,13,6.619047619,DSA_Search,960,21/08/23
7,21,7,0,353783484,0,0,0,3,FBAd,0,21/08/23
33,321,27,0,353783484,0,0.666666667,22,9.727272727,Geo Fencing | June 2023,2618,21/08/23
90,887,79,0,353783484,0,0.744444444,67,9.855555556,GTA Search,9941,21/08/23
11,129,10,0,353783484,0,0.818181818,9,11.72727273,Laminate Flooring - GTA,1752,21/08/23
36,369,32,0,353783484,0,0.527777778,19,10.25,(direct),3489,22/08/23
3,12,3,0,353783484,0,0.666666667,2,4,(not set),70,22/08/23
354,1829,322,0,353783484,0,0.666666667,236,5.166666667,(organic),19844,22/08/23
17,106,15,0,353783484,0,0.294117647,5,6.235294118,(referral),1293,22/08/23
1,4,1,0,353783484,0,0,0,4,2122,2,22/08/23
5,47,5,0,353783484,0,0.8,4,9.4,DSA_Laminate Flooring,430,22/08/23
16,130,16,0,353783484,0,0.75,12,8.125,DSA_Search,822,22/08/23
5,15,5,0,353783484,0,0,0,3,FBAd,0,22/08/23
31,249,25,0,353783484,0,0.548387097,17,8.032258065,Geo Fencing | June 2023,2171,22/08/23
83,618,71,0,353783484,0,0.698795181,58,7.445783133,GTA Search,4995,22/08/23
10,95,7,0,353783484,0,0.5,5,9.5,Laminate Flooring - GTA,809,22/08/23
61,605,56,0,353783484,0,0.62295082,38,9.918032787,(direct),5473,23/08/23
3,5,3,0,353783484,0,0,0,1.666666667,(not set),0,23/08/23
333,1893,312,0,353783484,0,0.663663664,221,5.684684685,(organic),21800,23/08/23
18,113,18,0,353783484,0,0.333333333,6,6.277777778,(referral),1271,23/08/23
3,57,3,0,353783484,0,1,3,19,DSA_Laminate Flooring,765,23/08/23
14,83,12,0,353783484,0,0.642857143,9,5.928571429,DSA_Search,480,23/08/23
7,21,7,0,353783484,0,0,0,3,FBAd,0,23/08/23
28,244,22,0,353783484,0,0.607142857,17,8.714285714,Geo Fencing | June 2023,2142,23/08/23
71,557,65,0,353783484,0,0.690140845,49,7.845070423,GTA Search,5232,23/08/23
9,95,8,0,353783484,0,0.888888889,8,10.55555556,Laminate Flooring - GTA,647,23/08/23
70,367,63,0,353783484,0,0.542857143,38,5.242857143,(direct),2424,24/08/23
2,4,2,0,353783484,0,0,0,2,(not set),14,24/08/23
366,2341,331,0,353783484,0,0.669398907,245,6.396174863,(organic),26237,24/08/23
17,75,17,0,353783484,0,0.470588235,8,4.411764706,(referral),741,24/08/23
7,91,6,0,353783484,0,0.714285714,5,13,DSA_Laminate Flooring,803,24/08/23
12,73,10,0,353783484,0,0.666666667,8,6.083333333,DSA_Search,1747,24/08/23
9,27,9,0,353783484,0,0,0,3,FBAd,0,24/08/23
31,293,29,0,353783484,0,0.64516129,20,9.451612903,Geo Fencing | June 2023,2682,24/08/23
67,545,61,0,353783484,0,0.76119403,51,8.134328358,GTA Search,4157,24/08/23
6,57,6,0,353783484,0,0.833333333,5,9.5,Laminate Flooring - GTA,968,24/08/23
42,244,36,0,353783484,0,0.452380952,19,5.80952381,(direct),2675,25/08/23
3,3,3,0,353783484,0,0,0,1,(not set),131,25/08/23
412,2374,377,0,353783484,0,0.65776699,271,5.762135922,(organic),28846,25/08/23
17,74,17,0,353783484,0,0.352941176,6,4.352941176,(referral),550,25/08/23
1,3,1,0,353783484,0,0,0,3,2122,0,25/08/23
5,41,5,0,353783484,0,1,5,8.2,DSA_Laminate Flooring,130,25/08/23
6,69,5,0,353783484,0,0.833333333,5,11.5,DSA_Search,799,25/08/23
10,30,10,0,353783484,0,0,0,3,FBAd,0,25/08/23
31,356,29,0,353783484,0,0.516129032,16,11.48387097,Geo Fencing | June 2023,3846,25/08/23
70,613,66,0,353783484,0,0.785714286,55,8.757142857,GTA Search,5148,25/08/23
8,48,8,0,353783484,0,0.625,5,6,Laminate Flooring - GTA,241,25/08/23
30,191,30,0,353783484,0,0.566666667,17,6.366666667,(direct),1428,26/08/23
1,1,1,0,353783484,0,0,0,1,(not set),0,26/08/23
375,1960,349,0,353783484,0,0.664,249,5.226666667,(organic),25816,26/08/23
21,70,20,0,353783484,0,0.142857143,3,3.333333333,(referral),77,26/08/23
10,67,4,0,353783484,0,0.7,7,6.7,DSA_Laminate Flooring,440,26/08/23
11,118,11,0,353783484,0,0.727272727,8,10.72727273,DSA_Search,1056,26/08/23
6,18,6,0,353783484,0,0,0,3,FBAd,0,26/08/23
15,117,12,0,353783484,0,0.866666667,13,7.8,Geo Fencing | June 2023,652,26/08/23
76,764,70,0,353783484,0,0.657894737,50,10.05263158,GTA Search,8709,26/08/23
3,14,3,0,353783484,0,0.666666667,2,4.666666667,Laminate Flooring - GTA,69,26/08/23
31,162,30,0,353783484,0,0.64516129,20,5.225806452,(direct),1127,27/08/23
2,24,2,0,353783484,0,0,0,12,(not set),391,27/08/23
363,1926,345,0,353783484,0,0.622589532,226,5.305785124,(organic),26842,27/08/23
20,78,20,0,353783484,0,0.2,4,3.9,(referral),340,27/08/23
1,5,1,0,353783484,0,1,1,5,2122,13,27/08/23
2,6,2,0,353783484,0,0.5,1,3,DSA_Laminate Flooring,0,27/08/23
4,26,4,0,353783484,0,0.75,3,6.5,DSA_Search,253,27/08/23
5,15,5,0,353783484,0,0,0,3,FBAd,0,27/08/23
13,163,11,0,353783484,0,0.769230769,10,12.53846154,Geo Fencing | June 2023,1286,27/08/23
34,369,30,0,353783484,0,0.941176471,32,10.85294118,GTA Search,5442,27/08/23
7,47,7,0,353783484,0,1,7,6.714285714,Laminate Flooring - GTA,439,27/08/23
70,449,61,0,353783484,0,0.485714286,34,6.414285714,(direct),3417,28/08/23
431,2345,397,0,353783484,0,0.686774942,296,5.440835267,(organic),29015,28/08/23
20,124,20,0,353783484,0,0.45,9,6.2,(referral),717,28/08/23
4,34,3,0,353783484,0,0.75,3,8.5,DSA_Laminate Flooring,117,28/08/23
17,117,16,0,353783484,0,0.470588235,8,6.882352941,DSA_Search,1053,28/08/23
5,15,5,0,353783484,0,0,0,3,FBAd,0,28/08/23
27,364,23,0,353783484,0,0.740740741,20,13.48148148,Geo Fencing | June 2023,3856,28/08/23
113,975,107,0,353783484,0,0.699115044,79,8.628318584,GTA Search,7562,28/08/23
8,42,7,0,353783484,0,0.5,4,5.25,Laminate Flooring - GTA,278,28/08/23
53,304,50,0,353783484,0,0.547169811,29,5.735849057,(direct),2635,29/08/23
1,4,1,0,353783484,0,1,1,4,(not set),33,29/08/23
377,2184,345,0,353783484,0,0.660477454,249,5.793103448,(organic),27390,29/08/23
28,223,27,0,353783484,0,0.25,7,7.964285714,(referral),1065,29/08/23
5,31,5,0,353783484,0,0.8,4,6.2,DSA_Laminate Flooring,321,29/08/23
11,78,9,0,353783484,0,0.727272727,8,7.090909091,DSA_Search,430,29/08/23
2,6,2,0,353783484,0,0,0,3,FBAd,0,29/08/23
36,375,32,0,353783484,0,0.694444444,25,10.41666667,Geo Fencing | June 2023,3490,29/08/23
73,673,67,0,353783484,0,0.821917808,60,9.219178082,GTA Search,6283,29/08/23
7,43,6,0,353783484,0,0.714285714,5,6.142857143,Laminate Flooring - GTA,416,29/08/23
30,158,29,0,353783484,0,0.5,15,5.266666667,(direct),1826,30/08/23
1,1,1,0,353783484,0,0,0,1,(not set),7,30/08/23
399,2161,368,0,353783484,0,0.634085213,253,5.4160401,(organic),28174,30/08/23
22,99,20,0,353783484,0,0.363636364,8,4.5,(referral),962,30/08/23
7,107,6,0,353783484,0,0.714285714,5,15.28571429,DSA_Laminate Flooring,1066,30/08/23
10,68,10,0,353783484,0,0.7,7,6.8,DSA_Search,353,30/08/23
4,12,4,0,353783484,0,0,0,3,FBAd,0,30/08/23
22,227,22,0,353783484,0,0.818181818,18,10.31818182,Geo Fencing | June 2023,3337,30/08/23
60,530,56,0,353783484,0,0.766666667,46,8.833333333,GTA Search,5432,30/08/23
2,8,2,0,353783484,0,0.5,1,4,Holiday21,5,30/08/23
4,26,4,0,353783484,0,0.75,3,6.5,Laminate Flooring - GTA,400,30/08/23
50,270,47,0,353783484,0,0.44,22,5.4,(direct),3288,31/08/23
4,11,4,0,353783484,0,0.25,1,2.75,(not set),9,31/08/23
363,1769,339,0,353783484,0,0.669421488,243,4.873278237,(organic),19899,31/08/23
26,100,23,0,353783484,0,0.307692308,8,3.846153846,(referral),290,31/08/23
1,3,1,0,353783484,0,0,0,3,2122,0,31/08/23
4,15,4,0,353783484,0,0.75,3,3.75,DSA_Laminate Flooring,189,31/08/23
12,67,10,0,353783484,0,0.5,6,5.583333333,DSA_Search,338,31/08/23
3,9,3,0,353783484,0,0,0,3,FBAd,0,31/08/23
19,144,16,0,353783484,0,0.526315789,10,7.578947368,Geo Fencing | June 2023,1158,31/08/23
56,434,51,0,353783484,0,0.660714286,37,7.75,GTA Search,4306,31/08/23
6,33,6,0,353783484,0,0.833333333,5,5.5,Holiday21,86,31/08/23
6,39,6,0,353783484,0,0.666666667,4,6.5,Laminate Flooring - GTA,603,31/08/23
50,285,42,0,353783484,0,0.56,28,5.7,(direct),1863,01/09/23
2,2,2,0,353783484,0,0,0,1,(not set),101,01/09/23
342,1878,321,0,353783484,0,0.675438596,231,5.49122807,(organic),24155,01/09/23
13,54,12,0,353783484,0,0.384615385,5,4.153846154,(referral),57,01/09/23
7,74,6,0,353783484,0,0.857142857,6,10.57142857,DSA_Laminate Flooring,463,01/09/23
6,35,5,0,353783484,0,0.666666667,4,5.833333333,DSA_Search,373,01/09/23
5,15,5,0,353783484,0,0,0,3,FBAd,0,01/09/23
28,333,25,0,353783484,0,0.678571429,19,11.89285714,Geo Fencing | June 2023,3442,01/09/23
