sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,userengagementduration,sessiondefaultchannelgrouping,date
10,38,10,0,353783484,0,0.4,4,3.8,166,Organic Social,21/09/23
1,3,1,0,353783484,0,0,0,3,0,Organic Video,21/09/23
87,929,76,0,353783484,0,0.724137931,63,10.67816092,11577,Paid Search,21/09/23
6,17,6,0,353783484,0,0,0,2.833333333,107,Unassigned,21/09/23
28,288,26,0,353783484,0,0.75,21,10.28571429,4832,Cross-network,22/09/23
35,250,34,0,353783484,0,0.657142857,23,7.142857143,2018,Direct,22/09/23
409,2117,371,0,353783484,0,0.601466993,246,5.17603912,26886,Organic Search,22/09/23
15,46,13,0,353783484,0,0.066666667,1,3.066666667,4,Organic Social,22/09/23
99,919,85,0,353783484,0,0.626262626,62,9.282828283,8700,Paid Search,22/09/23
7,21,7,0,353783484,0,0,0,3,26,Unassigned,22/09/23
18,196,14,0,353783484,0,0.666666667,12,10.88888889,1876,Cross-network,23/09/23
45,366,43,0,353783484,0,0.555555556,25,8.133333333,2781,Direct,23/09/23
403,2239,381,0,353783484,0,0.657568238,265,5.555831266,27946,Organic Search,23/09/23
7,23,7,0,353783484,0,0.285714286,2,3.285714286,1,Organic Social,23/09/23
84,793,70,0,353783484,0,0.702380952,59,9.44047619,5801,Paid Search,23/09/23
7,17,7,0,353783484,0,0,0,2.428571429,23,Unassigned,23/09/23
16,153,13,0,353783484,0,0.4375,7,9.5625,1084,Cross-network,24/09/23
43,356,41,0,353783484,0,0.627906977,27,8.279069767,2791,Direct,24/09/23
413,2465,378,0,353783484,0,0.687651332,284,5.968523002,31880,Organic Search,24/09/23
17,66,17,0,353783484,0,0.235294118,4,3.882352941,241,Organic Social,24/09/23
80,718,71,0,353783484,0,0.7625,61,8.975,6817,Paid Search,24/09/23
8,35,8,0,353783484,0,0,0,4.375,266,Unassigned,24/09/23
33,272,29,0,353783484,0,0.606060606,20,8.242424242,2810,Cross-network,25/09/23
67,572,61,0,353783484,0,0.507462687,34,8.537313433,5718,Direct,25/09/23
523,3290,486,0,353783484,0,0.686424474,359,6.290630975,41543,Organic Search,25/09/23
19,72,17,0,353783484,0,0.263157895,5,3.789473684,440,Organic Social,25/09/23
101,826,94,0,353783484,0,0.772277228,78,8.178217822,9686,Paid Search,25/09/23
4,14,4,0,353783484,0,0.25,1,3.5,144,Referral,25/09/23
8,35,8,0,353783484,0,0,0,4.375,258,Unassigned,25/09/23
31,209,27,0,353783484,0,0.516129032,16,6.741935484,1246,Cross-network,26/09/23
56,333,51,0,353783484,0,0.607142857,34,5.946428571,2945,Direct,26/09/23
470,2585,422,0,353783484,0,0.661702128,311,5.5,29635,Organic Search,26/09/23
19,83,19,0,353783484,0,0.210526316,4,4.368421053,625,Organic Social,26/09/23
97,728,88,0,353783484,0,0.690721649,67,7.505154639,6905,Paid Search,26/09/23
1,4,1,0,353783484,0,1,1,4,7,Referral,26/09/23
5,16,5,0,353783484,0,0.2,1,3.2,97,Unassigned,26/09/23
23,353,19,0,353783484,0,0.695652174,16,15.34782609,4499,Cross-network,27/09/23
32,222,29,0,353783484,0,0.4375,14,6.9375,1406,Direct,27/09/23
421,2238,385,0,353783484,0,0.634204276,267,5.315914489,26014,Organic Search,27/09/23
16,52,15,0,353783484,0,0.25,4,3.25,56,Organic Social,27/09/23
1,3,1,0,353783484,0,0,0,3,0,Organic Video,27/09/23
93,765,86,0,353783484,0,0.677419355,63,8.225806452,5962,Paid Search,27/09/23
2,51,2,0,353783484,0,1,2,25.5,1835,Referral,27/09/23
8,150,8,0,353783484,0,0,0,18.75,1689,Unassigned,27/09/23
27,340,21,0,353783484,0,0.592592593,16,12.59259259,6285,Cross-network,28/09/23
33,212,30,0,353783484,0,0.545454545,18,6.424242424,1986,Direct,28/09/23
426,2462,386,0,353783484,0,0.650234742,277,5.779342723,25768,Organic Search,28/09/23
12,38,12,0,353783484,0,0.166666667,2,3.166666667,25,Organic Social,28/09/23
